gu,name,rent,return,station
도봉구,4065. 창동역 1번출구 앞,4820,5024,창동역1번출구
도봉구,1721. 창동역 2번출구 ,4237,5011,창동역2번출구
도봉구,1716. 창동역 1번출구 건너편,1160,1155,창동역1번출구
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",1014,1006,"도봉역1,2번"
도봉구,1702. 녹천역 1번출구 앞,713,752,녹천역1번출구
도봉구,1730. 도봉산역 교차로 앞,236,253,도봉산역교차로
