gu,name,rent,return,station
서대문구,179. 가좌역 4번출구 앞,1903,1949,가좌역4번출구
서대문구,4267. 서대문역 2번 출구,1323,1347,서대문역2번
서대문구,180. 충정로역 7번출구 아래,604,381,충정로역7번출구
서대문구,173. 서대문역 8번출구 앞,329,321,서대문역8번출구
서대문구,159. 이대역 4번 출구,274,203,이대역4번
서대문구,4271. 충정로역 1번 출구,246,196,충정로역1번
