gu,name,rent,return,station
강동구,1050.  둔촌역 3번 출입구,5324,5402,둔촌역3번
강동구,1008. 암사역 3번출구(국민은행앞),3643,4147,암사역3번출구(국민은행앞)
강동구,1013. 강동구청역 1번 출입구,2775,2732,강동구청역1번
강동구,3698. 명일역 3번출구 옆,1661,1664,명일역3번출구
강동구,3689. 강일역 3번출구,882,780,강일역3번출구
강동구,3690. 강일역 4번출구,519,349,강일역4번출구
강동구,3692. 둔촌오륜역 1번 출구,3,35,둔촌오륜역1번
