 format: day,hour,value location:61_126 Start : 20220101 
5,200,11.9
5,300,12.1
5,400,12.6
5,500,13.3
5,600,12.4
5,700,11.1
5,800,10.3
5,900,9.8
5,1000,8.7
5,1100,8.7
5,1200,8.8
5,1300,8
5,1400,7.4
5,1500,7.1
5,1600,6.6
5,1700,6.4
5,1800,6.1
5,1900,5.6
5,2000,5.5
5,2100,5.3
5,2200,5.7
5,2300,8.1
6,0,10.6
6,100,12.4
6,200,13.8
6,300,14.5
6,400,15.6
6,500,15.1
6,600,14.7
6,700,13.4
6,800,12.9
6,900,11.9
6,1000,11.2
6,1100,11.1
6,1200,11
6,1300,10.1
6,1400,9.9
6,1500,9.6
6,1600,8.8
6,1700,8.4
6,1800,7.7
6,1900,7.6
6,2000,7.7
6,2100,7.4
6,2200,7.8
6,2300,9.6
7,0,11
7,100,13.7
7,200,14.4
7,300,14.9
7,400,16.6
7,500,15.9
7,600,15
7,700,14.2
7,800,13.8
7,900,13.4
7,1000,13.1
7,1100,13.1
7,1200,12.9
7,1300,12.7
7,1400,12.8
7,1500,12.5
7,1600,11.9
7,1700,11.9
7,1800,11.4
7,1900,11.3
7,2000,11.4
7,2100,11.4
7,2200,11.2
7,2300,12.3
8,0,13.5
8,100,15.3
8,200,16
8,300,17.1
8,400,17.4
8,500,17.1
8,600,16.299999
8,700,15.3
8,800,14.8
8,900,14.1
8,1000,12.7
8,1100,12.2
8,1200,11.8
8,1300,11.5
8,1400,10.9
8,1500,10.5
8,1600,9.4
8,1700,9.5
8,1800,9.1
8,1900,8.3
8,2000,8.3
8,2100,8.4
8,2200,8.8
8,2300,10.7
9,0,11.9
9,100,13.9
9,200,14.4
9,300,15.7
9,400,15.6
9,500,15.6
9,600,15
9,700,14.3
9,800,13.6
9,900,13.4
9,1000,13.1
9,1100,13
9,1200,12.5
9,1300,12.6
9,1400,12.7
9,1500,12.1
9,1600,12
9,1700,11.3
9,1800,10.8
9,1900,10.8
9,2000,9.8
9,2100,9.9
9,2200,10.4
9,2300,11.8
10,0,13.5
10,100,15.6
10,200,16.6
10,300,17.6
10,400,18.1
10,500,18.299999
10,600,17.5
10,700,16.9
10,800,15.9
10,900,15.2
10,1000,15
10,1100,14.7
10,1200,14
10,1300,13.7
10,1400,13.5
10,1500,12.9
10,1600,13.1
10,1700,13.3
10,1800,12.8
10,1900,12.4
10,2000,12.2
10,2100,12.3
10,2200,12.7
10,2300,14.7
11,0,16.200001
11,100,18
11,200,19
11,300,20.700001
11,400,20.9
11,500,21.200001
11,600,20.700001
11,700,19.700001
11,800,18.700001
11,900,17.1
11,1000,16
11,1100,16
11,1200,14.9
11,1300,14.9
11,1400,14.2
11,1500,13.9
11,1600,12.5
11,1700,13.1
11,1800,12.6
11,1900,12.3
11,2000,12.8
11,2100,13.1
11,2200,13.8
11,2300,14.5
12,0,16.700001
12,100,18
12,200,20
12,300,21
12,400,19.799999
12,500,16.700001
12,600,17.700001
12,700,16.799999
12,800,16.6
12,900,16.799999
12,1000,17.6
12,1100,17.5
12,1200,17.4
12,1300,17.700001
12,1400,17.1
12,1500,16.200001
12,1600,13.6
12,1700,12.4
12,1800,10.8
12,1900,10.4
12,2000,10.1
12,2100,10.3
12,2200,10.1
12,2300,10.2
13,0,10.4
13,100,10.3
13,200,10.3
13,300,10.7
13,400,10.8
13,500,10.8
13,600,10.8
13,700,11
13,800,11.1
13,900,11
13,1000,10.5
13,1100,10.6
13,1200,10.3
13,1300,10.1
13,1400,9.9
13,1500,9.7
13,1600,9.9
13,1700,9.9
13,1800,10
13,1900,10.1
13,2000,10.2
13,2100,10.4
13,2200,10.9
13,2300,11.8
14,0,12
14,100,12.8
14,200,11.8
14,300,14
14,400,13.2
14,500,12.9
14,600,12
14,700,10.6
14,800,10.1
14,900,9.8
14,1000,9.5
14,1100,9.2
14,1200,8.1
14,1300,7.4
14,1400,7.1
14,1500,7.1
14,1600,7
14,1700,6.9
14,1800,6.7
14,1900,5.8
14,2000,5.9
14,2100,5.7
14,2200,6.5
14,2300,7.4
15,0,8.3
15,100,10.8
15,200,-50
15,300,12.1
15,400,11.2
15,500,11.2
15,600,11.6
15,700,11.9
15,800,10.9
15,900,9.5
15,1000,9.1
15,1100,8.1
15,1200,7.9
15,1300,7.4
15,1400,8
15,1500,7.9
15,1600,7.5
15,1700,7.3
15,1800,6.7
15,1900,6.7
15,2000,6.6
15,2100,5.8
15,2200,6.5
15,2300,7.6
16,0,9.1
16,100,11
16,200,12.6
16,300,12.5
16,400,13.4
16,500,13.3
16,600,12.6
16,700,11.7
16,800,11.4
16,900,10.9
16,1000,10.5
16,1100,10.1
16,1200,9.9
16,1300,9
16,1400,8.3
16,1500,8.4
16,1600,8.3
16,1700,8
16,1800,7.8
16,1900,7.9
16,2000,7.2
16,2100,6.7
16,2200,7.3
16,2300,8.4
17,0,10.1
17,100,12
17,200,13.1
17,300,14.5
17,400,15.4
17,500,15.7
17,600,15.3
17,700,14.3
17,800,13.2
17,900,13
17,1000,11.8
17,1100,11.3
17,1200,10.5
17,1300,9.6
17,1400,9.7
17,1500,9.2
17,1600,8.6
17,1700,7.7
17,1800,7.9
17,1900,7.7
17,2000,7.1
17,2100,7
17,2200,7
17,2300,8.5
18,0,10.5
18,100,13.4
18,200,15.6
18,300,16.700001
18,400,16.9
18,500,17.1
18,600,16.9
18,700,15.4
18,800,14.4
18,900,14.4
18,1000,13.1
18,1100,12.3
18,1200,12
18,1300,11.5
18,1400,10.7
18,1500,10.7
18,1600,9.7
18,1700,9.8
18,1800,9.2
18,1900,9.5
18,2000,9.8
18,2100,9.6
18,2200,10.1
18,2300,11.9
19,0,13.7
19,100,15.1
19,200,17.1
19,300,17.6
19,400,18.6
19,500,18.200001
19,600,18.1
19,700,16.700001
19,800,16.4
19,900,15.3
19,1000,14.5
19,1100,13.7
19,1200,13.4
19,1300,12
19,1400,11.7
19,1500,12.2
19,1600,11.8
19,1700,11.2
19,1800,11.4
19,1900,11.4
19,2000,11.1
19,2100,10.8
19,2200,10.6
19,2300,12.2
20,0,14.7
20,100,16.299999
20,200,17.9
20,300,18.5
20,400,19.299999
20,500,18.799999
20,600,18.799999
20,700,17.1
20,800,16.299999
20,900,15
20,1000,14.4
20,1100,13.8
20,1200,13.4
20,1300,12.3
20,1400,11.9
20,1500,11.4
20,1600,11.2
20,1700,10.3
20,1800,10.7
20,1900,10.3
20,2000,10
20,2100,10
20,2200,10.4
20,2300,12.1
21,0,14.4
21,100,15.5
21,200,16.299999
21,300,15.5
21,400,14.9
21,500,15.1
21,600,15
21,700,14.3
21,800,13.7
21,900,13.2
21,1000,12.4
21,1100,12.3
21,1200,11.3
21,1300,11.3
21,1400,10.9
21,1500,10.8
21,1600,9.9
21,1700,9.6
21,1800,9.2
21,1900,8.7
21,2000,8.8
21,2100,8.2
21,2200,8.7
21,2300,9.4
22,0,10.9
22,100,12.2
22,200,13.3
22,300,13.5
22,400,13.8
22,500,14.1
22,600,13.8
22,700,13.5
22,800,13.5
22,900,13.3
22,1000,13
22,1100,12.9
22,1200,12.6
22,1300,11.9
22,1400,11.6
22,1500,11.6
22,1600,11.5
22,1700,11.3
22,1800,11.1
22,1900,11.3
22,2000,11
22,2100,10.6
22,2200,10.6
22,2300,11.2
23,0,13.2
23,100,14.4
23,200,15.3
23,300,15.4
23,400,14.7
23,500,14.8
23,600,14.2
23,700,13.2
23,800,12.4
23,900,11.7
23,1000,11.1
23,1100,10.4
23,1200,9.4
23,1300,8.5
23,1400,8.7
23,1500,8.3
23,1600,7.7
23,1700,7.7
23,1800,7.6
23,1900,7.8
23,2000,7.5
23,2100,7.5
23,2200,7.9
23,2300,8.5
24,0,9.6
24,100,11.3
24,200,13.2
24,300,14
24,400,14.5
24,500,14.1
24,600,13.6
24,700,13
24,800,12.5
24,900,11.7
24,1000,11.3
24,1100,10.7
24,1200,10.5
24,1300,9.5
24,1400,9.5
24,1500,9.2
24,1600,8.7
24,1700,8.3
24,1800,8.6
24,1900,8.5
24,2000,9.2
24,2100,8.8
24,2200,9
24,2300,9.9
25,0,11.3
25,100,13.9
25,200,15.9
25,300,16.5
25,400,17.1
25,500,17.5
25,600,16.799999
25,700,15.4
25,800,14.6
25,900,14.3
25,1000,13.9
25,1100,13.7
25,1200,14.4
25,1300,13.2
25,1400,13
25,1500,12.3
25,1600,11.8
25,1700,11.2
25,1800,10.4
25,1900,10.6
25,2000,10.6
25,2100,10.4
25,2200,8.8
25,2300,8.2
26,0,8.6
26,100,8.9
26,200,9.2
26,300,8.7
26,400,8.4
26,500,7.6
26,600,7.8
26,700,6.7
26,800,6.2
26,900,5.1
26,1000,4.3
26,1100,4
26,1200,3.6
26,1300,3.3
26,1400,2.9
26,1500,2.3
26,1600,1.9
26,1700,1.8
26,1800,1.5
26,1900,1.4
26,2000,1
26,2100,0.9
26,2200,1.6
26,2300,2.9
27,0,4.5
27,100,6.3
27,200,7.5
27,300,9
27,400,10.6
27,500,11.5
27,600,11.8
27,700,10.9
27,800,10.4
27,900,9.8
27,1000,9.5
27,1100,8.4
27,1200,8.1
27,1300,7.8
27,1400,7.2
27,1500,7.6
27,1600,7.8
27,1700,7.5
27,1800,7.7
27,1900,8.8
27,2000,9.3
27,2100,9.5
27,2200,8.8
27,2300,9.9
28,0,10.8
28,100,12.2
28,200,14.4
28,300,15.9
28,400,13.8
28,500,14.3
28,600,15.2
28,700,13.9
28,800,13.4
28,900,13.7
28,1000,13.7
28,1100,13.3
28,1200,13.4
28,1300,13.7
28,1400,13.8
28,1500,13.9
28,1600,13.8
28,1700,14.2
28,1800,13.6
28,1900,12.9
28,2000,12.3
28,2100,11.7
28,2200,10.1
28,2300,10
29,0,9.9
29,100,9.1
29,200,9
29,300,9.1
29,400,7.8
29,500,7.7
29,600,6.8
29,700,5.6
29,800,4.8
29,900,3.2
29,1000,2.6
29,1100,1.1
29,1200,0.3
29,1300,-0.3
29,1400,-0.9
29,1500,-1.9
29,1600,-2.9
29,1700,-3.6
29,1800,-4.5
29,1900,-4.9
29,2000,-5.4
29,2100,-5.8
29,2200,-6
29,2300,-5.6
30,0,-4.9
30,100,-4.1
30,200,-3.2
30,300,-3
30,400,-2.6
30,500,-2
30,600,-2.7
30,700,-3.6
30,800,-4
30,900,-4.5
30,1000,-4.9
30,1100,-6
30,1200,-6.8
30,1300,-6.8
30,1400,-6.5
30,1500,-6.9
30,1600,-6.8
30,1700,-6.9
30,1800,-6.7
30,1900,-7
30,2000,-7.2
30,2100,-7.4
30,2200,-6.9
30,2300,-5.8
 Start : 20221201 ,,
1,0,-5
1,100,-3.7
1,200,-2.2
1,300,-2.4
1,400,-1.9
1,500,-0.9
1,600,-1.5
1,700,-2.2
1,800,-2.3
1,900,-2.5
1,1000,-2.9
1,1100,-3.2
1,1200,-3.7
1,1300,-4
1,1400,-4.5
1,1500,-4.4
1,1600,-4.8
1,1700,-4.4
1,1800,-4.5
1,1900,-4.7
1,2000,-4.7
1,2100,-5
1,2200,-5
1,2300,-4.4
2,0,-3.3
2,100,-1.1
2,200,-0.4
2,300,0.3
2,400,0.2
2,500,1.2
2,600,1.6
2,700,0.9
2,800,0.8
2,900,0.6
2,1000,0.2
2,1100,0.4
2,1200,0.4
2,1300,0.5
2,1400,0.7
2,1500,0.9
2,1600,1.2
2,1700,1.3
2,1800,1.3
2,1900,1.2
2,2000,1
2,2100,-0.7
2,2200,-0.1
2,2300,0.2
3,0,1
3,100,2.3
3,200,4.4
3,300,6.4
3,400,6.9
3,500,6.9
3,600,6.3
3,700,5.4
3,800,4.8
3,900,4.7
3,1000,4.2
3,1100,2.9
3,1200,2.1
3,1300,1.1
3,1400,0.3
3,1500,-0.8
3,1600,-1.4
3,1700,-1.9
3,1800,-2.4
3,1900,-2.7
3,2000,-2.8
3,2100,-3.2
3,2200,-3
3,2300,-2.9
4,0,-2.3
4,100,-1.6
4,200,-1.4
4,300,-1.3
4,400,-0.9
4,500,-1.4
4,600,-1.5
4,700,-1.8
4,800,-2
4,900,-2.2
4,1000,-2.5
4,1100,-3.1
4,1200,-3.2
4,1300,-3.6
4,1400,-3.9
4,1500,-4.2
4,1600,-4.4
4,1700,-4.2
4,1800,-4.5
4,1900,-4.8
4,2000,-5.1
4,2100,-5.1
4,2200,-5.2
4,2300,-4.6
5,0,-3.2
5,100,-1.1
5,200,-1.1
5,300,0.1
5,400,1.2
5,500,2.5
5,600,1.8
5,700,0.3
5,800,0
5,900,-0.1
5,1000,-0.4
5,1100,-0.5
5,1200,-0.7
5,1300,-0.5
5,1400,-0.9
5,1500,-1.5
5,1600,-1.6
5,1700,-1.4
5,1800,-1.2
5,1900,-1.3
5,2000,-0.9
5,2100,-0.7
5,2200,-2
5,2300,-1.7
6,0,-1.1
6,100,0.3
6,200,2.2
6,300,4.1
6,400,4.8
6,500,5.1
6,600,4.2
6,700,3.9
6,800,3.5
6,900,3.9
6,1000,3.7
6,1100,3.3
6,1200,2.9
6,1300,3.3
6,1400,3
6,1500,3.1
6,1600,3.4
6,1700,3.1
6,1800,3.3
6,1900,4.1
6,2000,3.9
6,2100,3.3
6,2200,3
6,2300,4.2
7,0,5.3
7,100,7.2
7,200,8
7,300,8.6
7,400,8
7,500,8.3
7,600,7.7
7,700,7.3
7,800,6.7
7,900,6.3
7,1000,5.9
7,1100,5.6
7,1200,4.9
7,1300,4.2
7,1400,3.8
7,1500,3.5
7,1600,3.7
7,1700,3.5
7,1800,2.7
7,1900,1.9
7,2000,1.4
7,2100,1
7,2200,1.7
7,2300,2.7
8,0,5
8,100,6.6
8,200,7.2
8,300,8.1
8,400,8.6
8,500,8.3
8,600,8.3
8,700,7.4
8,800,6.7
8,900,6.2
8,1000,5.9
8,1100,5.1
8,1200,4
8,1300,3.3
8,1400,2.9
8,1500,2.9
8,1600,3.1
8,1700,2.7
8,1800,2.3
8,1900,2.6
8,2000,3
8,2100,2.8
8,2200,3
8,2300,4
9,0,4.8
9,100,5.8
9,200,6.9
9,300,9.3
9,400,9.8
9,500,9.7
9,600,9
9,700,7.9
9,800,7.2
9,900,6.5
9,1000,6.2
9,1100,5.7
9,1200,4.9
9,1300,4.6
9,1400,4.3
9,1500,3.3
9,1600,2.3
9,1700,2.2
9,1800,2.3
9,1900,1.1
9,2000,1.7
9,2100,0.6
9,2200,1.5
9,2300,1.8
10,0,2.9
10,100,5.1
10,200,5.6
10,300,6.2
10,400,5.7
10,500,6.2
10,600,6.3
10,700,5.2
10,800,5.1
10,900,4.1
10,1000,4.5
10,1100,4.6
10,1200,3.5
10,1300,3.4
10,1400,2.7
10,1500,2.5
10,1600,2
10,1700,2.1
10,1800,1.6
10,1900,1
10,2000,0.6
10,2100,0.6
10,2200,0.9
10,2300,1.9
11,0,2.8
11,100,4.5
11,200,5.1
11,300,6.4
11,400,6.7
11,500,6.7
11,600,6.2
11,700,4.8
11,800,3.4
11,900,3.2
11,1000,3.1
11,1100,3.3
11,1200,2.5
11,1300,2.1
11,1400,0.9
11,1500,1
11,1600,0.7
11,1700,0.1
11,1800,-0.2
11,1900,-0.2
11,2000,0
11,2100,0.1
11,2200,0.7
11,2300,1.3
12,0,2.8
12,100,4.2
12,200,4.8
12,300,5.8
12,400,5.7
12,500,5.8
12,600,5.7
12,700,4.8
12,800,3.5
12,900,2.7
12,1000,3.1
12,1100,3
12,1200,2.8
12,1300,3.2
12,1400,3.9
12,1500,3.6
12,1600,4.1
12,1700,4
12,1800,3.5
12,1900,3.3
12,2000,2.5
12,2100,1.6
12,2200,1.5
12,2300,2
13,0,2.3
13,100,3.1
13,200,2.7
13,300,2.9
13,400,2.6
13,500,0.6
13,600,0.5
13,700,0.6
13,800,0.5
13,900,0.2
13,1000,-0.1
13,1100,-2.7
13,1200,-4
13,1300,-5.1
13,1400,-6
13,1500,-6.8
13,1600,-7.8
13,1700,-8.5
13,1800,-8.9
13,1900,-9.2
13,2000,-9.4
13,2100,-9.7
13,2200,-9.8
13,2300,-9
14,0,-7.9
14,100,-7.4
14,200,-6.4
14,300,-6
14,400,-4.7
14,500,-4.8
14,600,-5.5
14,700,-6.1
14,800,-6.4
14,900,-6.6
14,1000,-6.4
14,1100,-6.4
14,1200,-6.4
14,1300,-6.4
14,1400,-6.3
14,1500,-6.1
14,1600,-6.1
14,1700,-6.2
14,1800,-6.4
14,1900,-6.2
14,2000,-6
14,2100,-6.3
14,2200,-5.9
14,2300,-5.4
15,0,-4.5
15,100,-3.3
15,200,-2.6
15,300,-2.4
15,400,-2.5
15,500,-1.9
15,600,-1.4
15,700,-1.5
15,800,-1.7
15,900,-1.5
15,1000,-2
15,1100,-2.2
15,1200,-3.7
15,1300,-4.4
15,1400,-4.9
15,1500,-5.4
15,1600,-5.9
15,1700,-6.1
15,1800,-6.6
15,1900,-6.9
15,2000,-7.2
15,2100,-7.6
15,2200,-7.8
15,2300,-7.6
16,0,-6.6
16,100,-4.8
16,200,-4.4
16,300,-3.3
16,400,-2.5
16,500,-2.5
16,600,-2.6
16,700,-3.7
16,800,-4.4
16,900,-4.7
16,1000,-4.6
16,1100,-4.9
16,1200,-4.9
16,1300,-5.3
16,1400,-5.4
16,1500,-5.6
16,1600,-6.6
16,1700,-6.5
16,1800,-6.3
16,1900,-6.9
16,2000,-6.8
16,2100,-7.1
16,2200,-6.8
16,2300,-5.9
17,0,-4.8
17,100,-3.6
17,200,-3
17,300,-3.3
17,400,-3.2
17,500,-4.1
17,600,-4.4
17,700,-5.2
17,800,-5.8
17,900,-6.7
17,1000,-7.4
17,1100,-7.8
17,1200,-7.9
17,1300,-8.5
17,1400,-8.7
17,1500,-8.7
17,1600,-9.1
17,1700,-9.6
17,1800,-9.9
17,1900,-10.1
17,2000,-10.4
17,2100,-10.4
17,2200,-10.4
17,2300,-9.1
18,0,-7.8
18,100,-7
18,200,-6.2
18,300,-6
18,400,-5.6
18,500,-5.6
18,600,-5.8
18,700,-6.6
18,800,-6.9
18,900,-7.5
18,1000,-7.9
18,1100,-8.2
18,1200,-8.6
18,1300,-8.7
18,1400,-9
18,1500,-9.1
18,1600,-9.2
18,1700,-9.1
18,1800,-9.5
18,1900,-9.4
18,2000,-9.3
18,2100,-9.3
18,2200,-8.9
18,2300,-8.3
19,0,-7.3
19,100,-5.4
19,200,-4
19,300,-3.3
19,400,-1.7
19,500,-2.5
19,600,-2.6
19,700,-2.9
19,800,-3
19,900,-2.9
19,1000,-3.3
19,1100,-3.8
19,1200,-4.2
19,1300,-4.7
19,1400,-4.5
19,1500,-4.8
19,1600,-5.3
19,1700,-6.3
19,1800,-6.9
19,1900,-7
19,2000,-7.3
19,2100,-7.2
19,2200,-7.1
19,2300,-5.9
20,0,-3.9
20,100,-2.2
20,200,-0.6
20,300,0.5
20,400,1
20,500,1.4
20,600,1.2
20,700,0.9
20,800,-50
20,900,0.1
20,1000,0
20,1100,0
20,1200,0.2
20,1300,0
20,1400,0.1
20,1500,0
20,1600,0
20,1700,0.6
20,1800,-0.1
20,1900,-1.4
20,2000,-1.4
20,2100,-1.5
20,2200,-1.2
20,2300,-1
21,0,-0.5
21,100,0.1
21,200,0.6
21,300,0.8
21,400,1.8
21,500,2.3
21,600,2.5
21,700,2.3
21,800,1.8
21,900,2.1
21,1000,1.6
21,1100,0.3
21,1200,-0.5
21,1300,-1.3
21,1400,-2.2
21,1500,-3
21,1600,-3.7
21,1700,-4.3
21,1800,-4.9
21,1900,-5.6
21,2000,-6.1
21,2100,-6.8
21,2200,-7.3
21,2300,-7
22,0,-6.7
22,100,-5.8
22,200,-6.1
22,300,-5.5
22,400,-5.3
22,500,-5.5
22,600,-5.9
22,700,-7.3
22,800,-7.6
22,900,-8.5
22,1000,-8.9
22,1100,-9.3
22,1200,-9.6
22,1300,-10
22,1400,-10.6
22,1500,-10.8
22,1600,-11.5
22,1700,-11.9
22,1800,-12.3
22,1900,-12.4
22,2000,-12.7
22,2100,-12.5
22,2200,-12.5
22,2300,-12
23,0,-10.4
23,100,-10.4
23,200,-9.4
23,300,-8.8
23,400,-8.1
23,500,-9.1
23,600,-9.3
23,700,-10
23,800,-10.7
23,900,-10.9
23,1000,-10.8
23,1100,-10.9
23,1200,-10.9
23,1300,-10.8
23,1400,-10.7
23,1500,-10.9
23,1600,-11
23,1700,-11
23,1800,-11.2
23,1900,-11.5
23,2000,-11.5
23,2100,-11.7
23,2200,-11.5
23,2300,-10.8
24,0,-9.9
24,100,-8.5
24,200,-6.6
24,300,-5.6
24,400,-4.2
24,500,-3.5
24,600,-2.8
24,700,-3.7
24,800,-4.2
24,900,-5.1
24,1000,-5.3
24,1100,-5.6
24,1200,-6.1
24,1300,-6.2
24,1400,-6
24,1500,-6.1
24,1600,-6.7
24,1700,-7
24,1800,-7.3
24,1900,-7.7
24,2000,-7.6
24,2100,-7.8
24,2200,-7.7
24,2300,-7.4
25,0,-5.1
25,100,-4.2
25,200,-1.7
25,300,-1.4
25,400,-0.7
25,500,-0.8
25,600,-0.9
25,700,-1.5
25,800,-2.1
25,900,-2.1
25,1000,-2.3
25,1100,-2.5
25,1200,-2.6
25,1300,-3
25,1400,-3.6
25,1500,-3.8
25,1600,-4.4
25,1700,-5.6
25,1800,-4.8
25,1900,-6.1
25,2000,-6.1
25,2100,-6.4
25,2200,-6.1
25,2300,-5.2
26,0,-4.2
26,100,-2.5
26,200,-1.6
26,300,-0.2
26,400,0.1
26,500,0.7
26,600,1
26,700,0.1
26,800,-0.7
26,900,-1
26,1000,-1.5
26,1100,-1.8
26,1200,-2
26,1300,-2.2
26,1400,-2.7
26,1500,-4.1
26,1600,-3.8
26,1700,-4.3
26,1800,-4.8
26,1900,-4.9
26,2000,-5.5
26,2100,-6
26,2200,-5.8
26,2300,-4.8
27,0,-3.6
27,100,-0.8
27,200,0.6
27,300,2.1
27,400,2.7
27,500,2.7
27,600,2.4
27,700,1.6
27,800,1.2
27,900,0.9
27,1000,0.6
27,1100,0
27,1200,-0.5
27,1300,-0.9
27,1400,-1
27,1500,-1.9
27,1600,-2.1
27,1700,-1.4
27,1800,-2.1
27,1900,-1.6
27,2000,-1.6
27,2100,-2.7
27,2200,-3.4
27,2300,-3
28,0,-1.3
28,100,-1
28,200,-0.5
28,300,0.1
28,400,0
28,500,-0.1
28,600,-0.5
28,700,-1.6
28,800,-2.2
28,900,-2.7
28,1000,-2.9
28,1100,-3.2
28,1200,-3.3
28,1300,-3.4
28,1400,-3.9
28,1500,-4.3
28,1600,-4.5
28,1700,-4.8
28,1800,-5.4
28,1900,-4.9
28,2000,-5.1
28,2100,-5.9
28,2200,-5.9
28,2300,-5
29,0,-3.1
29,100,-1.4
29,200,-0.7
29,300,0.5
29,400,1.6
29,500,1.8
29,600,1
29,700,0.6
29,800,0.5
29,900,0
29,1000,-0.3
29,1100,-0.5
29,1200,-0.5
29,1300,-0.2
29,1400,-0.5
29,1500,-0.9
29,1600,-1.3
29,1700,-1.8
29,1800,-1.9
29,1900,-1.6
29,2000,-1.9
29,2100,-2.4
29,2200,-2.4
29,2300,-1.9
30,0,-0.1
30,100,0.8
30,200,1.1
30,300,1.8
30,400,1.8
30,500,1.7
30,600,1.1
30,700,0.3
30,800,-0.2
30,900,-0.5
30,1000,-1.2
30,1100,-1.7
30,1200,-2
30,1300,-2.2
30,1400,-2.5
30,1500,-2.7
30,1600,-2.5
30,1700,-2.3
30,1800,-2.6
30,1900,-2.8
30,2000,-3
30,2100,-3.2
30,2200,-3
30,2300,-2.1
31,0,-1.3
31,100,-0.5
31,200,0.4
31,300,0.5
31,400,1.6
31,500,2.2
31,600,2.4
31,700,1.5
31,800,0.8
31,900,0.2
31,1000,-0.4
31,1100,-0.1
31,1200,0.1
31,1300,0.5
31,1400,1.1
31,1500,1.1
31,1600,1.4
31,1700,2.1
31,1800,2.3
31,1900,1.5
31,2000,0.2
31,2100,-0.3
31,2200,-0.7
31,2300,0
