 format: day,hour,value location:60_127 Start : 20220101 
27,400,57
27,500,52
27,600,57
27,700,55
27,800,56
27,900,59
27,1000,58
27,1100,59
27,1200,61
27,1300,62
27,1400,64
27,1500,68
27,1600,71
27,1700,71
27,1800,72
27,1900,72
27,2000,75
27,2100,75
27,2200,70
27,2300,66
28,0,63
28,100,59
28,200,55
28,300,56
28,400,51
28,500,50
28,600,53
28,700,56
28,800,58
28,900,61
28,1000,61
28,1100,65
28,1200,65
28,1300,70
28,1400,70
28,1500,71
28,1600,73
28,1700,74
28,1800,76
28,1900,77
28,2000,78
28,2100,78
28,2200,73
28,2300,68
29,0,65
29,100,63
29,200,56
29,300,55
29,400,54
29,500,53
29,600,59
29,700,64
29,800,62
29,900,68
29,1000,70
29,1100,72
29,1200,73
29,1300,76
29,1400,77
29,1500,78
29,1600,76
29,1700,76
29,1800,77
29,1900,79
29,2000,79
29,2100,76
29,2200,69
29,2300,64
30,0,58
30,100,53
30,200,54
30,300,52
30,400,51
30,500,62
30,600,55
30,700,54
30,800,64
30,900,66
30,1000,65
30,1100,74
30,1200,69
30,1300,73
30,1400,76
30,1500,77
30,1600,77
30,1700,78
30,1800,77
30,1900,77
30,2000,77
30,2100,79
30,2200,77
30,2300,75
31,0,78
31,100,82
31,200,83
31,300,86
31,400,90
31,500,90
31,600,93
31,700,92
31,800,92
31,900,92
31,1000,94
31,1100,94
31,1200,95
31,1300,96
31,1400,95
31,1500,95
31,1600,95
31,1700,94
31,1800,95
31,1900,95
31,2000,96
31,2100,96
31,2200,96
31,2300,96
 Start : 20220801 ,,
1,0,92
1,100,87
1,200,81
1,300,75
1,400,68
1,500,70
1,600,70
1,700,70
1,800,68
1,900,68
1,1000,70
1,1100,71
1,1200,72
1,1300,76
1,1400,81
1,1500,88
1,1600,90
1,1700,92
1,1800,93
1,1900,91
1,2000,90
1,2100,90
1,2200,88
1,2300,86
2,0,83
2,100,85
2,200,80
2,300,80
2,400,85
2,500,91
2,600,93
2,700,93
2,800,94
2,900,94
2,1000,92
2,1100,89
2,1200,93
2,1300,95
2,1400,96
2,1500,97
2,1600,96
2,1700,96
2,1800,96
2,1900,96
2,2000,97
2,2100,97
2,2200,97
2,2300,97
3,0,97
3,100,95
3,200,90
3,300,83
3,400,82
3,500,81
3,600,78
3,700,80
3,800,82
3,900,83
3,1000,86
3,1100,86
3,1200,87
3,1300,89
3,1400,89
3,1500,89
3,1600,90
3,1700,90
3,1800,91
3,1900,91
3,2000,92
3,2100,91
3,2200,89
3,2300,82
4,0,76
4,100,72
4,200,67
4,300,66
4,400,65
4,500,66
4,600,67
4,700,69
4,800,70
4,900,73
4,1000,76
4,1100,78
4,1200,81
4,1300,86
4,1400,87
4,1500,86
4,1600,86
4,1700,87
4,1800,88
4,1900,88
4,2000,88
4,2100,87
4,2200,85
4,2300,83
5,0,82
5,100,75
5,200,70
5,300,67
5,400,64
5,500,64
5,600,63
5,700,66
5,800,64
5,900,68
5,1000,72
5,1100,77
5,1200,80
5,1300,82
5,1400,84
5,1500,85
5,1600,86
5,1700,85
5,1800,86
5,1900,88
5,2000,88
5,2100,87
5,2200,84
5,2300,82
6,0,80
6,100,85
6,200,87
6,300,83
6,400,81
6,500,78
6,600,87
6,700,82
6,800,82
6,900,84
6,1000,86
6,1100,85
6,1200,88
6,1300,88
6,1400,88
6,1500,89
6,1600,89
6,1700,88
6,1800,89
6,1900,90
6,2000,89
6,2100,88
6,2200,84
6,2300,85
7,0,85
7,100,82
7,200,83
7,300,77
7,400,74
7,500,74
7,600,74
7,700,76
7,800,74
7,900,77
7,1000,79
7,1100,79
7,1200,82
7,1300,84
7,1400,85
7,1500,84
7,1600,85
7,1700,85
7,1800,84
7,1900,83
7,2000,87
7,2100,90
7,2200,91
7,2300,91
8,0,89
8,100,88
8,200,91
8,300,98
8,400,98
8,500,99
8,600,96
8,700,96
8,800,95
8,900,97
8,1000,97
8,1100,96
8,1200,97
8,1300,97
8,1400,97
8,1500,97
8,1600,97
8,1700,97
8,1800,97
8,1900,97
8,2000,97
8,2100,97
8,2200,96
8,2300,95
9,0,-1
9,100,95
9,200,95
9,300,96
9,400,96
9,500,96
9,600,95
9,700,94
9,800,96
9,900,96
9,1000,96
9,1100,96
9,1200,96
9,1300,96
9,1400,97
9,1500,97
9,1600,97
9,1700,96
9,1800,96
9,1900,96
9,2000,96
9,2100,96
9,2200,96
9,2300,94
10,0,89
10,100,82
10,200,72
10,300,72
10,400,70
10,500,68
10,600,76
10,700,78
10,800,78
10,900,80
10,1000,81
10,1100,84
10,1200,90
10,1300,92
10,1400,91
10,1500,91
10,1600,94
10,1700,95
10,1800,96
10,1900,96
10,2000,95
10,2100,96
10,2200,95
10,2300,94
11,0,93
11,100,91
11,200,87
11,300,87
11,400,80
11,500,77
11,600,77
11,700,80
11,800,80
11,900,81
11,1000,82
11,1100,84
11,1200,86
11,1300,86
11,1400,87
11,1500,89
11,1600,89
11,1700,92
11,1800,91
11,1900,92
11,2000,93
11,2100,93
11,2200,88
11,2300,85
12,0,77
12,100,69
12,200,67
12,300,57
12,400,52
12,500,48
12,600,47
12,700,53
12,800,60
12,900,67
12,1000,72
12,1100,72
12,1200,75
12,1300,79
12,1400,76
12,1500,79
12,1600,78
12,1700,80
12,1800,80
12,1900,80
12,2000,80
12,2100,76
12,2200,76
12,2300,78
13,0,75
13,100,73
13,200,82
13,300,88
13,400,90
13,500,89
13,600,91
13,700,85
13,800,82
13,900,83
13,1000,85
13,1100,86
13,1200,87
13,1300,87
13,1400,85
13,1500,85
13,1600,89
13,1700,90
13,1800,90
13,1900,91
13,2000,91
13,2100,93
13,2200,91
13,2300,88
14,0,85
14,100,80
14,200,74
14,300,73
14,400,67
14,500,68
14,600,68
14,700,71
14,800,82
14,900,86
14,1000,89
14,1100,87
14,1200,86
14,1300,85
14,1400,84
14,1500,84
14,1600,83
14,1700,85
14,1800,85
14,1900,85
14,2000,84
14,2100,84
14,2200,84
14,2300,82
15,0,79
15,100,77
15,200,75
15,300,76
15,400,78
15,500,78
15,600,81
15,700,82
15,800,85
15,900,91
15,1000,89
15,1100,89
15,1200,89
15,1300,90
15,1400,87
15,1500,85
15,1600,87
15,1700,88
15,1800,86
15,1900,87
15,2000,88
15,2100,83
15,2200,84
15,2300,79
16,0,73
16,100,67
16,200,64
16,300,62
16,400,61
16,500,62
16,600,61
16,700,61
16,800,62
16,900,65
16,1000,69
16,1100,76
16,1200,80
16,1300,82
16,1400,83
16,1500,84
16,1600,85
16,1700,87
16,1800,88
16,1900,89
16,2000,89
16,2100,89
16,2200,84
16,2300,78
17,0,79
17,100,71
17,200,70
17,300,64
17,400,65
17,500,68
17,600,65
17,700,62
17,800,68
17,900,68
17,1000,73
17,1100,75
17,1200,76
17,1300,77
17,1400,79
17,1500,82
17,1600,83
17,1700,85
17,1800,87
17,1900,87
17,2000,88
17,2100,88
17,2200,85
17,2300,79
18,0,75
18,100,71
18,200,65
18,300,62
18,400,57
18,500,64
18,600,65
18,700,68
18,800,70
18,900,72
18,1000,74
18,1100,75
18,1200,77
18,1300,78
18,1400,80
18,1500,82
18,1600,81
18,1700,83
18,1800,85
18,1900,85
18,2000,83
18,2100,82
18,2200,79
18,2300,75
19,0,-1
19,100,73
19,200,76
19,300,80
19,400,80
19,500,85
19,600,94
19,700,98
19,800,94
19,900,94
19,1000,96
19,1100,95
19,1200,95
19,1300,95
19,1400,94
19,1500,95
19,1600,95
19,1700,95
19,1800,95
19,1900,96
19,2000,95
19,2100,91
19,2200,88
19,2300,83
20,0,81
20,100,77
20,200,70
20,300,67
20,400,65
20,500,64
20,600,63
20,700,66
20,800,70
20,900,73
20,1000,76
20,1100,79
20,1200,81
20,1300,82
20,1400,85
20,1500,84
20,1600,85
20,1700,82
20,1800,84
20,1900,84
20,2000,84
20,2100,83
20,2200,82
20,2300,80
21,0,77
21,100,73
21,200,69
21,300,65
21,400,63
21,500,64
21,600,63
21,700,60
21,800,65
21,900,64
21,1000,70
21,1100,75
21,1200,78
21,1300,80
21,1400,81
21,1500,83
21,1600,82
21,1700,82
21,1800,82
21,1900,82
21,2000,83
21,2100,83
21,2200,83
21,2300,80
22,0,73
22,100,70
22,200,68
22,300,65
22,400,63
22,500,63
22,600,60
22,700,63
22,800,66
22,900,70
22,1000,73
22,1100,77
22,1200,79
22,1300,86
22,1400,88
22,1500,87
22,1600,90
22,1700,90
22,1800,93
22,1900,95
22,2000,96
22,2100,95
22,2200,94
22,2300,90
23,0,86
23,100,80
23,200,73
23,300,67
23,400,61
23,500,55
23,600,60
23,700,60
23,800,55
23,900,60
23,1000,66
23,1100,65
23,1200,68
23,1300,72
23,1400,71
23,1500,74
23,1600,75
23,1700,72
23,1800,71
23,1900,69
23,2000,70
23,2100,68
23,2200,66
23,2300,64
24,0,61
24,100,61
24,200,61
24,300,61
24,400,62
24,500,65
24,600,64
24,700,61
24,800,63
24,900,64
24,1000,66
24,1100,68
24,1200,71
24,1300,71
24,1400,71
24,1500,72
24,1600,77
24,1700,78
24,1800,79
24,1900,81
24,2000,84
24,2100,84
24,2200,82
24,2300,78
25,0,76
25,100,76
25,200,83
25,300,85
25,400,83
25,500,64
25,600,73
25,700,79
25,800,79
25,900,79
25,1000,80
25,1100,78
25,1200,79
25,1300,80
25,1400,82
25,1500,82
25,1600,84
25,1700,86
25,1800,86
25,1900,86
25,2000,89
25,2100,90
25,2200,84
25,2300,79
26,0,72
26,100,67
26,200,62
26,300,60
26,400,59
26,500,58
26,600,60
26,700,61
26,800,67
26,900,73
26,1000,78
26,1100,78
26,1200,81
26,1300,82
26,1400,80
26,1500,80
26,1600,92
26,1700,92
26,1800,84
26,1900,85
26,2000,84
26,2100,80
26,2200,73
26,2300,57
27,0,47
27,100,47
27,200,46
27,300,46
27,400,44
27,500,44
27,600,45
27,700,47
27,800,49
27,900,55
27,1000,59
27,1100,60
27,1200,64
27,1300,65
27,1400,69
27,1500,68
27,1600,69
27,1700,71
27,1800,75
27,1900,79
27,2000,79
27,2100,81
27,2200,68
27,2300,60
28,0,56
28,100,52
28,200,46
28,300,42
28,400,43
28,500,42
28,600,40
28,700,40
28,800,41
28,900,49
28,1000,60
28,1100,63
28,1200,63
28,1300,67
28,1400,65
28,1500,67
28,1600,67
28,1700,65
28,1800,68
28,1900,73
28,2000,77
28,2100,82
28,2200,85
28,2300,89
29,0,88
29,100,83
29,200,87
29,300,81
29,400,78
29,500,76
29,600,75
29,700,69
29,800,65
29,900,70
29,1000,70
29,1100,72
29,1200,73
29,1300,71
29,1400,73
29,1500,74
29,1600,85
29,1700,92
29,1800,96
29,1900,96
29,2000,97
29,2100,98
29,2200,98
29,2300,98
30,0,99
30,100,99
30,200,98
30,300,99
30,400,99
30,500,97
30,600,98
30,700,98
30,800,97
30,900,97
30,1000,97
30,1100,97
30,1200,95
30,1300,94
30,1400,94
30,1500,94
30,1600,92
30,1700,94
30,1800,95
30,1900,94
30,2000,94
30,2100,92
30,2200,92
30,2300,90
31,0,84
31,100,78
31,200,76
31,300,77
31,400,76
31,500,77
31,600,77
31,700,72
31,800,72
31,900,76
31,1000,80
31,1100,82
31,1200,84
31,1300,86
31,1400,88
31,1500,91
31,1600,91
31,1700,93
31,1800,93
31,1900,95
31,2000,95
31,2100,96
31,2200,90
31,2300,81
 Start : 20220901 ,,
1,0,76
1,100,70
1,200,62
1,300,56
1,400,53
1,500,48
1,600,49
1,700,45
1,800,47
1,900,53
1,1000,59
1,1100,62
1,1200,68
1,1300,71
1,1400,70
1,1500,75
1,1600,76
1,1700,79
1,1800,84
1,1900,83
1,2000,84
1,2100,83
1,2200,71
1,2300,60
2,0,55
2,100,53
2,200,50
2,300,51
2,400,52
2,500,48
2,600,50
2,700,48
2,800,49
2,900,53
2,1000,57
2,1100,59
2,1200,61
2,1300,61
2,1400,63
2,1500,66
2,1600,68
2,1700,67
2,1800,67
2,1900,68
2,2000,67
2,2100,68
2,2200,65
2,2300,60
3,0,57
3,100,58
3,200,58
3,300,55
3,400,56
3,500,54
3,600,59
3,700,61
3,800,61
3,900,62
3,1000,65
3,1100,66
3,1200,66
3,1300,66
3,1400,67
3,1500,65
3,1600,67
3,1700,66
3,1800,67
3,1900,68
3,2000,87
3,2100,88
3,2200,84
3,2300,92
4,0,93
4,100,93
4,200,92
4,300,97
4,400,96
4,500,94
4,600,92
4,700,91
4,800,93
4,900,97
4,1000,98
4,1100,98
4,1200,98
4,1300,97
4,1400,96
4,1500,96
4,1600,96
4,1700,94
4,1800,93
4,1900,96
4,2000,96
4,2100,96
4,2200,95
4,2300,94
5,0,95
5,100,97
5,200,99
5,300,98
5,400,97
5,500,96
5,600,98
5,700,97
5,800,97
5,900,96
5,1000,97
5,1100,97
5,1200,97
5,1300,98
5,1400,99
5,1500,97
5,1600,98
5,1700,98
5,1800,98
5,1900,97
5,2000,98
5,2100,98
5,2200,98
5,2300,93
6,0,84
6,100,73
6,200,68
6,300,66
6,400,60
6,500,51
6,600,44
6,700,52
6,800,62
6,900,66
6,1000,68
6,1100,72
6,1200,75
6,1300,80
6,1400,84
6,1500,86
6,1600,90
6,1700,92
6,1800,91
6,1900,93
6,2000,92
6,2100,93
6,2200,88
6,2300,77
7,0,66
7,100,51
7,200,40
7,300,41
7,400,38
7,500,39
7,600,38
7,700,38
7,800,44
7,900,52
7,1000,60
7,1100,65
7,1200,69
7,1300,72
7,1400,76
7,1500,74
7,1600,77
7,1700,81
7,1800,83
7,1900,86
7,2000,89
7,2100,88
7,2200,79
7,2300,73
8,0,62
8,100,58
8,200,47
8,300,47
8,400,44
8,500,43
8,600,40
8,700,46
8,800,58
8,900,62
8,1000,66
8,1100,69
8,1200,74
8,1300,76
8,1400,78
8,1500,79
8,1600,80
8,1700,82
8,1800,84
8,1900,87
8,2000,87
8,2100,89
8,2200,80
8,2300,72
9,0,62
9,100,52
9,200,48
9,300,50
9,400,44
9,500,41
9,600,35
9,700,33
9,800,39
9,900,46
9,1000,52
9,1100,54
9,1200,51
9,1300,51
9,1400,48
9,1500,49
9,1600,50
9,1700,53
9,1800,54
9,1900,56
9,2000,58
9,2100,61
9,2200,58
9,2300,53
10,0,50
10,100,44
10,200,42
10,300,41
10,400,39
10,500,41
10,600,41
10,700,43
10,800,47
10,900,53
10,1000,58
10,1100,62
10,1200,64
10,1300,63
10,1400,65
10,1500,67
10,1600,69
10,1700,67
10,1800,68
10,1900,70
10,2000,74
10,2100,76
10,2200,71
10,2300,65
11,0,61
11,100,59
11,200,57
11,300,57
11,400,54
11,500,54
11,600,58
11,700,66
11,800,74
11,900,80
11,1000,79
11,1100,78
11,1200,82
11,1300,81
11,1400,81
11,1500,83
11,1600,83
11,1700,85
11,1800,87
11,1900,84
11,2000,85
11,2100,86
11,2200,85
11,2300,79
12,0,72
12,100,67
12,200,65
12,300,65
12,400,64
12,500,63
12,600,64
12,700,68
12,800,72
12,900,75
12,1000,78
12,1100,79
12,1200,80
12,1300,79
12,1400,81
12,1500,83
12,1600,82
12,1700,83
12,1800,82
12,1900,82
12,2000,82
12,2100,82
12,2200,81
12,2300,77
13,0,71
13,100,69
13,200,68
13,300,69
13,400,66
13,500,67
13,600,70
13,700,69
13,800,71
13,900,71
13,1000,70
13,1100,69
13,1200,70
13,1300,71
13,1400,69
13,1500,69
13,1600,61
13,1700,56
13,1800,59
13,1900,57
13,2000,58
13,2100,53
13,2200,55
13,2300,56
14,0,59
14,100,60
14,200,59
14,300,56
14,400,53
14,500,53
14,600,47
14,700,46
14,800,49
14,900,54
14,1000,57
14,1100,61
14,1200,62
14,1300,64
14,1400,65
14,1500,67
14,1600,69
14,1700,71
14,1800,73
14,1900,74
14,2000,75
14,2100,75
14,2200,70
14,2300,64
15,0,60
15,100,57
15,200,58
15,300,59
15,400,59
15,500,60
15,600,59
15,700,63
15,800,65
15,900,66
15,1000,67
15,1100,69
15,1200,70
15,1300,72
15,1400,77
15,1500,75
15,1600,79
15,1700,80
15,1800,78
15,1900,76
15,2000,78
15,2100,77
15,2200,76
15,2300,72
16,0,66
16,100,66
16,200,65
16,300,67
16,400,66
16,500,65
16,600,70
16,700,87
16,800,88
16,900,87
16,1000,88
16,1100,89
16,1200,88
16,1300,91
16,1400,95
16,1500,95
16,1600,94
16,1700,93
16,1800,93
16,1900,94
16,2000,92
16,2100,93
16,2200,92
16,2300,91
17,0,88
17,100,81
17,200,80
17,300,80
17,400,74
17,500,70
17,600,69
17,700,66
17,800,69
17,900,77
17,1000,79
17,1100,83
17,1200,83
17,1300,85
17,1400,87
17,1500,89
17,1600,91
17,1700,92
17,1800,90
17,1900,91
17,2000,90
17,2100,92
17,2200,89
17,2300,84
18,0,80
18,100,75
18,200,69
18,300,61
18,400,58
18,500,58
18,600,56
18,700,58
18,800,62
18,900,63
18,1000,68
18,1100,72
18,1200,74
18,1300,74
18,1400,74
18,1500,75
18,1600,76
18,1700,76
18,1800,77
18,1900,77
18,2000,77
18,2100,75
18,2200,69
18,2300,71
19,0,65
19,100,59
19,200,54
19,300,51
19,400,51
19,500,52
19,600,53
19,700,54
19,800,56
19,900,54
19,1000,54
19,1100,58
19,1200,63
19,1300,61
19,1400,61
19,1500,63
19,1600,66
19,1700,69
19,1800,71
19,1900,75
19,2000,74
19,2100,72
19,2200,68
19,2300,60
20,0,51
20,100,44
20,200,45
20,300,43
20,400,41
20,500,39
20,600,38
20,700,42
20,800,49
20,900,55
20,1000,56
20,1100,58
20,1200,58
20,1300,61
20,1400,63
20,1500,63
20,1600,66
20,1700,67
20,1800,65
20,1900,69
20,2000,73
20,2100,73
20,2200,71
20,2300,65
21,0,57
21,100,49
21,200,48
21,300,44
21,400,40
21,500,37
21,600,38
21,700,37
21,800,44
21,900,47
21,1000,50
21,1100,63
21,1200,66
21,1300,67
21,1400,65
21,1500,69
21,1600,71
21,1700,73
21,1800,73
21,1900,73
21,2000,70
21,2100,70
21,2200,68
21,2300,61
22,0,58
22,100,54
22,200,53
22,300,51
22,400,47
22,500,46
22,600,51
22,700,51
22,800,53
22,900,55
22,1000,58
22,1100,60
22,1200,61
22,1300,63
22,1400,67
22,1500,71
22,1600,73
22,1700,75
22,1800,80
22,1900,82
22,2000,84
22,2100,84
22,2200,78
22,2300,65
23,0,64
23,100,69
23,200,80
23,300,54
23,400,50
23,500,46
23,600,49
23,700,54
23,800,58
23,900,58
23,1000,63
23,1100,64
23,1200,69
23,1300,71
23,1400,72
23,1500,73
23,1600,77
23,1700,78
23,1800,77
23,1900,77
23,2000,79
23,2100,79
23,2200,73
23,2300,66
24,0,61
24,100,57
24,200,48
24,300,43
24,400,41
24,500,39
24,600,42
24,700,45
24,800,54
24,900,65
24,1000,70
24,1100,74
24,1200,78
24,1300,79
24,1400,80
24,1500,83
24,1600,82
24,1700,82
24,1800,83
24,1900,83
24,2000,85
24,2100,84
24,2200,79
24,2300,74
25,0,69
25,100,59
25,200,48
25,300,39
25,400,42
25,500,39
25,600,38
25,700,42
25,800,49
25,900,51
25,1000,56
25,1100,59
25,1200,61
25,1300,65
25,1400,66
25,1500,67
25,1600,70
25,1700,71
25,1800,75
25,1900,76
25,2000,80
25,2100,83
25,2200,79
25,2300,73
26,0,60
26,100,40
26,200,36
26,300,38
26,400,36
26,500,34
26,600,38
26,700,39
26,800,41
26,900,54
26,1000,62
26,1100,63
26,1200,65
26,1300,67
26,1400,69
26,1500,74
26,1600,77
26,1700,80
26,1800,83
26,1900,85
26,2000,86
26,2100,86
26,2200,80
26,2300,67
27,0,59
27,100,55
27,200,-1
27,300,39
27,400,37
27,500,35
27,600,31
27,700,31
27,800,36
27,900,49
27,1000,56
27,1100,57
27,1200,59
27,1300,63
27,1400,65
27,1500,70
27,1600,74
27,1700,76
27,1800,77
27,1900,78
27,2000,77
27,2100,78
27,2200,76
27,2300,75
28,0,72
28,100,68
28,200,63
28,300,61
28,400,57
28,500,53
28,600,52
28,700,49
28,800,66
28,900,70
28,1000,76
28,1100,79
28,1200,83
28,1300,85
28,1400,86
28,1500,88
28,1600,89
28,1700,88
28,1800,90
28,1900,91
28,2000,92
28,2100,90
28,2200,90
28,2300,86
29,0,79
29,100,72
29,200,65
29,300,-1
29,400,48
29,500,37
29,600,36
29,700,46
29,800,66
29,900,71
29,1000,76
29,1100,76
29,1200,77
29,1300,78
29,1400,78
29,1500,82
29,1600,82
29,1700,83
29,1800,85
29,1900,86
29,2000,89
29,2100,90
29,2200,89
29,2300,77
30,0,69
30,100,60
30,200,55
30,300,47
30,400,45
30,500,39
30,600,35
30,700,41
30,800,54
30,900,70
30,1000,73
30,1100,74
30,1200,76
30,1300,73
30,1400,76
30,1500,78
30,1600,79
30,1700,82
30,1800,83
30,1900,85
30,2000,87
30,2100,87
30,2200,85
30,2300,74
 Start : 20221001 ,,
1,0,69
1,100,57
1,200,50
1,300,39
1,400,35
1,500,35
1,600,39
1,700,50
1,800,50
1,900,55
1,1000,60
1,1100,60
1,1200,64
1,1300,64
1,1400,69
1,1500,72
1,1600,74
1,1700,73
1,1800,73
1,1900,72
1,2000,74
1,2100,79
1,2200,81
1,2300,80
2,0,76
2,100,71
2,200,71
2,300,69
2,400,67
2,500,67
2,600,63
2,700,63
2,800,83
2,900,92
2,1000,92
2,1100,92
2,1200,94
2,1300,97
2,1400,96
2,1500,97
2,1600,98
2,1700,99
2,1800,99
2,1900,99
2,2000,98
2,2100,99
2,2200,98
2,2300,99
3,0,99
3,100,100
3,200,100
3,300,99
3,400,100
3,500,99
3,600,97
3,700,96
3,800,99
3,900,99
3,1000,99
3,1100,97
3,1200,98
3,1300,98
3,1400,99
3,1500,100
3,1600,98
3,1700,96
3,1800,96
3,1900,96
3,2000,96
3,2100,96
3,2200,95
3,2300,93
4,0,87
4,100,86
4,200,81
4,300,81
4,400,77
4,500,76
4,600,73
4,700,79
4,800,86
4,900,73
4,1000,69
4,1100,70
4,1200,69
4,1300,71
4,1400,76
4,1500,75
4,1600,83
4,1700,87
4,1800,91
4,1900,93
4,2000,91
4,2100,90
4,2200,82
4,2300,80
5,0,69
5,100,64
5,200,63
5,300,-1
5,400,58
5,500,53
5,600,53
5,700,60
5,800,66
5,900,71
5,1000,74
5,1100,76
5,1200,79
5,1300,80
5,1400,83
5,1500,-1
5,1600,82
5,1700,82
5,1800,81
5,1900,84
5,2000,84
5,2100,85
5,2200,83
5,2300,77
6,0,76
6,100,70
6,200,69
6,300,66
6,400,64
6,500,66
6,600,65
6,700,73
6,800,77
6,900,77
6,1000,79
6,1100,80
6,1200,81
6,1300,78
6,1400,80
6,1500,84
6,1600,84
6,1700,85
6,1800,86
6,1900,86
6,2000,83
6,2100,85
6,2200,83
6,2300,78
7,0,72
7,100,69
7,200,67
7,300,66
7,400,64
7,500,58
7,600,58
7,700,57
7,800,62
7,900,53
7,1000,48
7,1100,54
7,1200,65
7,1300,65
7,1400,69
7,1500,74
7,1600,78
7,1700,79
7,1800,79
7,1900,80
7,2000,81
7,2100,82
7,2200,78
7,2300,70
8,0,63
8,100,58
8,200,54
8,300,55
8,400,49
8,500,42
8,600,46
8,700,46
8,800,52
8,900,57
8,1000,64
8,1100,66
8,1200,70
8,1300,73
8,1400,73
8,1500,72
8,1600,71
8,1700,71
8,1800,71
8,1900,72
8,2000,73
8,2100,72
8,2200,70
8,2300,77
9,0,75
9,100,83
9,200,88
9,300,89
9,400,93
9,500,94
9,600,96
9,700,97
9,800,96
9,900,95
9,1000,94
9,1100,94
9,1200,93
9,1300,93
9,1400,93
9,1500,89
9,1600,87
9,1700,84
9,1800,78
9,1900,76
9,2000,76
9,2100,74
9,2200,72
9,2300,71
10,0,68
10,100,62
10,200,62
10,300,75
10,400,65
10,500,63
10,600,78
10,700,73
10,800,70
10,900,72
10,1000,76
10,1100,79
10,1200,77
10,1300,76
10,1400,74
10,1500,76
10,1600,78
10,1700,80
10,1800,80
10,1900,78
10,2000,80
10,2100,83
10,2200,82
10,2300,75
11,0,69
11,100,63
11,200,60
11,300,58
11,400,54
11,500,54
11,600,54
11,700,52
11,800,54
11,900,60
11,1000,66
11,1100,72
11,1200,70
11,1300,73
11,1400,78
11,1500,82
11,1600,82
11,1700,83
11,1800,86
11,1900,88
11,2000,88
11,2100,92
11,2200,88
11,2300,77
12,0,67
12,100,61
12,200,53
12,300,48
12,400,47
12,500,44
12,600,44
12,700,45
12,800,54
12,900,64
12,1000,63
12,1100,68
12,1200,73
12,1300,76
12,1400,78
12,1500,81
12,1600,84
12,1700,86
12,1800,86
12,1900,87
12,2000,89
12,2100,89
12,2200,87
12,2300,75
13,0,66
13,100,58
13,200,48
13,300,46
13,400,48
13,500,44
13,600,47
13,700,51
13,800,61
13,900,68
13,1000,72
13,1100,75
13,1200,76
13,1300,80
13,1400,82
13,1500,82
13,1600,87
13,1700,89
13,1800,87
13,1900,88
13,2000,91
13,2100,89
13,2200,87
13,2300,83
14,0,75
14,100,68
14,200,64
14,300,62
14,400,51
14,500,53
14,600,53
14,700,57
14,800,63
14,900,67
14,1000,72
14,1100,73
14,1200,73
14,1300,74
14,1400,77
14,1500,80
14,1600,85
14,1700,87
14,1800,88
14,1900,89
14,2000,90
14,2100,91
14,2200,89
14,2300,79
15,0,74
15,100,62
15,200,53
15,300,39
15,400,45
15,500,44
15,600,49
15,700,52
15,800,58
15,900,60
15,1000,64
15,1100,67
15,1200,70
15,1300,72
15,1400,72
15,1500,74
15,1600,74
15,1700,76
15,1800,78
15,1900,79
15,2000,79
15,2100,80
15,2200,79
15,2300,76
16,0,73
16,100,69
16,200,67
16,300,73
16,400,69
16,500,70
16,600,66
16,700,69
16,800,71
16,900,72
16,1000,76
16,1100,76
16,1200,79
16,1300,78
16,1400,82
16,1500,80
16,1600,82
16,1700,68
16,1800,62
16,1900,58
16,2000,55
16,2100,53
16,2200,47
16,2300,44
17,0,39
17,100,33
17,200,32
17,300,29
17,400,29
17,500,32
17,600,35
17,700,38
17,800,44
17,900,50
17,1000,55
17,1100,59
17,1200,62
17,1300,62
17,1400,65
17,1500,66
17,1600,64
17,1700,66
17,1800,69
17,1900,71
17,2000,70
17,2100,72
17,2200,66
17,2300,53
18,0,51
18,100,47
18,200,44
18,300,37
18,400,36
18,500,35
18,600,34
18,700,38
18,800,44
18,900,47
18,1000,50
18,1100,49
18,1200,50
18,1300,56
18,1400,60
18,1500,63
18,1600,63
18,1700,68
18,1800,70
18,1900,73
18,2000,69
18,2100,74
18,2200,77
18,2300,64
19,0,46
19,100,38
19,200,38
19,300,35
19,400,34
19,500,33
19,600,36
19,700,36
19,800,45
19,900,55
19,1000,64
19,1100,65
19,1200,67
19,1300,73
19,1400,78
19,1500,76
19,1600,78
19,1700,79
19,1800,80
19,1900,83
19,2000,85
19,2100,87
19,2200,83
19,2300,69
20,0,59
20,100,52
20,200,46
20,300,36
20,400,36
20,500,34
20,600,34
20,700,36
20,800,57
20,900,66
20,1000,70
20,1100,69
20,1200,72
20,1300,73
20,1400,77
20,1500,80
20,1600,77
20,1700,79
20,1800,82
20,1900,83
20,2000,86
20,2100,87
20,2200,90
20,2300,78
21,0,68
21,100,48
21,200,43
21,300,37
21,400,33
21,500,38
21,600,32
21,700,56
21,800,65
21,900,69
21,1000,74
21,1100,77
21,1200,80
21,1300,82
21,1400,85
21,1500,82
21,1600,86
21,1700,83
21,1800,83
21,1900,83
21,2000,85
21,2100,85
21,2200,86
21,2300,80
22,0,71
22,100,63
22,200,59
22,300,56
22,400,52
22,500,53
22,600,57
22,700,61
22,800,76
22,900,82
22,1000,85
22,1100,83
22,1200,87
22,1300,88
22,1400,88
22,1500,90
22,1600,88
22,1700,87
22,1800,89
22,1900,91
22,2000,92
22,2100,94
22,2200,89
22,2300,86
23,0,81
23,100,74
23,200,67
23,300,61
23,400,48
23,500,43
23,600,32
23,700,30
